date,location_name,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,inf_cuml_mean,inf_cuml_upper,inf_cuml_lower
5/1/20,United States of America,1942.5,,,67402.5,,,1886.074773,1886.074773,1886.074773,66743.96395,66733.60134,66756.49671,34116.5,,,,0.592264017,,,20.55087536,,,0.575060088,0.575060088,0.575060088,20.35008915,20.34692962,20.35391037,10.4020465,36.46180032,32.25679763,45.13091663,10170836.13,12081072.41,8536250.184
5/2/20,United States of America,1522.25,,,68924.75,,,1867.926912,1867.926912,1867.926912,68611.89086,68601.52825,68624.42362,29035.5,,,,0.464130708,,,21.01500607,,,0.569526845,0.569526845,0.569526845,20.919616,20.91645646,20.92343721,8.852860674,35.64169908,31.68153031,43.79006785,10287733.32,12224694.52,8640158.865
5/3/20,United States of America,1412.75,,,70337.5,,,1851.037968,1851.037968,1851.037968,70462.92883,70452.56622,70475.46159,26292.5,,,,0.430744396,,,21.44575047,,,0.564377442,0.564377442,0.564377442,21.48399344,21.48083391,21.48781465,8.016525952,34.86225327,30.92912473,42.60254776,10402074.1,12364421.82,8741599.816
5/4/20,United States of America,1308.75,,,71646.25,,,1832.409645,1832.409645,1832.409645,72295.33847,72284.97587,72307.87123,22128.5,,,,0.399035023,,,21.84478549,,,0.558697707,0.558697707,0.558697707,22.04269115,22.03953161,22.04651236,6.746931426,34.12276863,30.31430729,41.33765687,10513989.52,12500000.54,8841024.296
5/5/20,United States of America,2269.75,,,73916,,,1809.064916,1809.064916,1809.064916,74104.40339,74094.04078,74116.93615,24706,,,,0.692041829,,,22.53682732,,,0.55157995,0.55157995,0.55157995,22.5942711,22.59111156,22.59809231,7.532805559,33.42259141,29.6445098,40.20310718,10623608.51,12631858.18,8938251.982
5/6/20,United States of America,2496.5,,,76412.5,,,1778.460884,1778.460884,1778.460884,75882.86427,75872.50167,75895.39703,25030.5,,,,0.761177409,,,23.29800473,,,0.542248848,0.542248848,0.542248848,23.13651995,23.13336041,23.14034116,7.631744902,32.76107947,29.03214505,39.02344622,10731057.88,12759846.78,9033471.243
5/7/20,United States of America,1944.5,,,78357,,,1740.473681,1740.473681,1740.473681,77623.33795,77612.97535,77635.87071,27749.5,,,,0.592873812,,,23.89087854,,,0.530666632,0.530666632,0.530666632,23.66718658,23.66402704,23.67100779,8.460762076,32.13758593,28.31273741,38.04429621,10836462.33,12884623.98,9126331
5/8/20,United States of America,1700.5,,,80057.5,,,1697.067663,1697.067663,1697.067663,79320.40562,79310.04301,79332.93838,27286,,,,0.518478744,,,24.40935728,,,0.517432232,0.517432232,0.517432232,24.18461881,24.18145928,24.18844002,8.319441936,31.55144479,27.82023105,37.21038096,10939944.36,13006666.12,9217575.44
5/9/20,United States of America,1496.5,,,81554,,,1650.667774,1650.667774,1650.667774,80971.07339,80960.71078,80983.60615,25888,,,,0.456279589,,,24.86563687,,,0.503285007,0.503285007,0.503285007,24.68790382,24.68474428,24.69172503,7.893194783,31.00203427,27.3597828,36.21165288,11041624.44,13125432.63,9307309.708
5/10/20,United States of America,975.6666667,,,82529.66667,,,1603.653176,1603.653176,1603.653176,82574.72657,82564.36396,82587.25933,20381,,,,0.29747864,,,25.16311551,,,0.488950359,0.488950359,0.488950359,25.17685418,25.17369464,25.18067539,6.214122484,30.48879396,27.01305519,35.21694028,11141621.2,13240936.71,9395906.784
5/11/20,United States of America,1070.666667,,,83600.33333,,,1557.589844,1557.589844,1557.589844,84132.31641,84121.9538,84144.84917,18091,,,,0.326443933,,,25.48955945,,,0.474905749,0.474905749,0.474905749,25.65175993,25.64860039,25.65558114,5.515906475,30.01130477,26.48015393,34.38212208,11240051.89,13353702.76,9482756.056
5/12/20,United States of America,1710.666667,,,85311,,,1513.251269,1513.251269,1513.251269,85645.56768,85635.20507,85658.10044,22319,,,,0.521578539,,,26.01113798,,,0.461387014,0.461387014,0.461387014,26.11314694,26.1099874,26.11696815,6.805014461,29.56926322,26.16956284,33.66093882,11337032.79,13464103.47,9568586.656
5/13/20,United States of America,1755,,,87066,,,1470.860604,1470.860604,1470.860604,87116.42828,87106.06568,87128.96104,20921.5,,,,0.535095675,,,26.54623366,,,0.448462193,0.448462193,0.448462193,26.56160913,26.5584496,26.56543034,6.378919756,29.16240685,25.70367222,32.82609234,11432679.28,13571766.08,9652889.234
5/14/20,United States of America,1845,,,88911,,,1429.906653,1429.906653,1429.906653,88546.33494,88535.97233,88558.8677,26820.83333,,,,0.562536479,,,27.10877014,,,0.435975422,0.435975422,0.435975422,26.99758456,26.99442502,27.00140577,8.177613633,28.79057506,25.23119789,32.11245547,11527106.24,13677088.1,9735642.196
5/15/20,United States of America,1681,,,90592,,,1389.860357,1389.860357,1389.860357,89936.19529,89925.83269,89948.72805,25681.33333,,,,0.512533237,,,27.62130338,,,0.423765394,0.423765394,0.423765394,27.42134995,27.41819041,27.42517116,7.830182567,28.45368402,24.91065892,31.67528863,11620428.27,13780976.31,9817343.859
5/16/20,United States of America,1221,,,91813,,,1350.430745,1350.430745,1350.430745,91286.62604,91276.26343,91299.1588,24762.33333,,,,0.372280239,,,27.99358361,,,0.411743391,0.411743391,0.411743391,27.83309334,27.8299338,27.83691455,7.54998147,28.15164071,24.61440612,31.35009486,11712759.66,13883797.95,9898073.875
5/17/20,United States of America,900.5,,,92713.5,,,1311.223785,1311.223785,1311.223785,92597.84982,92587.48722,92610.38259,19469,,,,0.274560488,,,28.2681441,,,0.399789275,0.399789275,0.399789275,28.23288262,28.22972308,28.23670383,5.936055672,27.88441323,24.45157929,31.09423051,11804214.61,13985780.41,9978269.855
5/18/20,United States of America,838,,,93551.5,,,1272.063249,1272.063249,1272.063249,93869.91307,93859.55047,93882.44583,21586,,,,0.255504374,,,28.52364848,,,0.387849312,0.387849312,0.387849312,28.62073193,28.61757239,28.62455314,6.581524358,27.65209311,24.26597376,30.91795619,11894907.59,14087184.73,10057857.09
5/19/20,United States of America,1552.5,,,95104,,,1232.76823,1232.76823,1232.76823,95102.6813,95092.3187,95115.21406,20557,,,,0.473353867,,,28.99700234,,,0.375868347,0.375868347,0.375868347,28.99660028,28.99344074,29.00042149,6.267784501,27.4548467,24.07082668,30.82577776,11984953.65,14188286.73,10136804.28
5/20/20,United States of America,1512,,,96616,,,1193.37643,1193.37643,1193.37643,96296.05773,96285.69513,96308.59049,23097,,,,0.461005505,,,29.45800785,,,0.363857873,0.363857873,0.363857873,29.36045815,29.35729861,29.36427936,7.042224965,27.29286049,23.89214586,30.62892402,12074468.43,14288743.08,10215165.44
5/21/20,United States of America,1252,,,97868,,,1154.872559,1154.872559,1154.872559,97450.93029,97440.56769,97463.46305,24972,,,,0.381732072,,,29.83973992,,,0.352118127,0.352118127,0.352118127,29.71257627,29.70941674,29.71639749,7.613908379,27.1663508,23.7629593,30.41581615,12163568.28,14388500.49,10293102.89
5/22/20,United States of America,1293,,,99161,,,1118.605354,1118.605354,1118.605354,98569.53565,98559.17304,98582.06841,24106,,,,0.394232882,,,30.2339728,,,0.341060335,0.341060335,0.341060335,30.05363661,30.05047707,30.05745782,7.349866867,27.07559859,23.640499,29.99128053,12252370.48,14486865.51,10370638.7
5/23/20,United States of America,1120.466667,,,100281.4667,,,1085.396601,1085.396601,1085.396601,99654.93225,99644.56964,99667.46501,22532,,,,0.341627845,,,30.57560065,,,0.330935058,0.330935058,0.330935058,30.38457167,30.38141213,30.38839288,6.869957697,27.02103491,23.72575903,29.87042982,12340993.73,14584834.17,10448454.14
5/24/20,United States of America,680.1333333,,,100961.6,,,1055.726117,1055.726117,1055.726117,100710.6584,100700.2958,100723.1911,19717.66667,,,,0.207371171,,,30.78297182,,,0.321888592,0.321888592,0.321888592,30.70646026,30.70330072,30.71028147,6.011873597,27.00319778,23.69234401,29.78445424,12429558.48,14682520.84,10526159.99
5/25/20,United States of America,538.6333333,,,101500.2333,,,1029.691709,1029.691709,1029.691709,101740.3501,101729.9875,101752.8828,19265.66667,,,,0.16422813,,,30.94719995,,,0.313950758,0.313950758,0.313950758,31.02041102,31.01725148,31.02423223,5.874059782,27.0226399,23.73137809,29.56073182,12518186.99,14779473.76,10603993.86
5/26/20,United States of America,720.9666667,,,102221.2,,,1007.194623,1007.194623,1007.194623,102747.5447,102737.1821,102760.0775,18844.66667,,,,0.219821165,,,31.16702111,,,0.307091446,0.307091446,0.307091446,31.32750246,31.32434293,31.33132367,5.745697799,27.07996564,23.83573933,29.77254978,12607003.52,14877121.39,10682170.02
5/27/20,United States of America,1516.8,,,103738,,,987.8947034,987.8947034,987.8947034,103735.4394,103725.0768,103747.9722,18716,,,,0.462469014,,,31.62949013,,,0.301206942,0.301206942,0.301206942,31.62870941,31.62554987,31.63253062,5.706467613,27.1757959,23.85624339,29.99295179,12696134.35,14975491.89,10760413.42
5/28/20,United States of America,1173.5,,,104911.5,,,970.8817863,970.8817863,970.8817863,104706.3212,104695.9586,104718.8539,22709,,,,0.357797593,,,31.98728772,,,0.296019741,0.296019741,0.296019741,31.92472915,31.92156961,31.92855036,6.923924611,27.31073568,23.9852264,30.12449614,12785707.75,15074293.83,10839079.86
5/29/20,United States of America,1219.5,,,106131,,,955.162147,955.162147,955.162147,105661.4833,105651.1207,105674.0161,25015,,,,0.371822892,,,32.35911061,,,0.291226857,0.291226857,0.291226857,32.215956,32.21279647,32.21977721,7.627018986,27.48540098,24.06073915,30.42774479,12875854.02,15174090.36,10917993.97
5/30/20,United States of America,1004.666667,,,107135.6667,,,940.4935716,940.4935716,940.4935716,106601.9769,106591.6143,106614.5097,24027,,,,0.306320677,,,32.66543129,,,0.28675444,0.28675444,0.28675444,32.50271044,32.49955091,32.50653166,7.325779939,27.70040378,24.1672573,30.68476503,12966705.45,15274729.86,10997257.43
5/31/20,United States of America,664.0666667,,,107799.7333,,,926.6247711,926.6247711,926.6247711,107528.6017,107518.2391,107541.1344,20379,,,,0.202472479,,,32.86790377,,,0.282525873,0.282525873,0.282525873,32.78523632,32.78207678,32.78905753,6.213512689,27.95627646,24.39704636,31.05927738,13058396.09,15376597.69,11077274.55
6/1/20,United States of America,638.0666667,,,108437.8,,,912.9163964,912.9163964,912.9163964,108441.5181,108431.1555,108454.0508,17368,,,,0.194545136,,,33.0624489,,,0.27834622,0.27834622,0.27834622,33.06358254,33.060423,33.06740375,5.29546535,28.25345594,24.68558978,31.16015868,13151061.42,15478796.38,11158238.04
6/2/20,United States of America,976.4,,,109414.2,,,898.5468434,898.5468434,898.5468434,109340.0649,109329.7023,109352.5977,20223,,,,0.297702232,,,33.36015114,,,0.273964974,0.273964974,0.273964974,33.33754751,33.33438798,33.34136872,6.165948629,28.59231396,25.04129341,31.42401426,13244838.13,15581860.46,11240368.15
6/3/20,United States of America,1031.4,,,110445.6,,,882.7313285,882.7313285,882.7313285,110222.7962,110212.4336,110235.329,20390,,,,0.314471612,,,33.67462275,,,0.269142858,0.269142858,0.269142858,33.60669037,33.60353083,33.61051158,6.216866565,28.97314134,25.49248513,31.65455712,13339863.87,15685680.68,11323978.08
6/4/20,United States of America,1062.4,,,111508,,,865.1752702,865.1752702,865.1752702,111087.9715,111077.6089,111100.5043,21506,,,,0.323923445,,,33.99854619,,,0.263790054,0.263790054,0.263790054,33.87048042,33.86732089,33.87430164,6.557132533,29.396102,25.9372699,32.05103808,13436276.83,15790801.26,11409046.81
6/5/20,United States of America,889,,,112397,,,846.2371108,846.2371108,846.2371108,111934.2086,111923.846,111946.7414,24547,,,,0.271054163,,,34.26960036,,,0.258015851,0.258015851,0.258015851,34.12849628,34.12533674,34.13231749,7.484326805,29.8612543,26.52727385,32.55865483,13534215.39,15897586.73,11496050.63
6/6/20,United States of America,733.3333333,,,113130.3333,,,826.2698665,826.2698665,826.2698665,112760.4785,112750.1159,112773.0113,23377.66667,,,,0.223591735,,,34.49319209,,,0.251927882,0.251927882,0.251927882,34.38042416,34.37726462,34.38424537,7.12779962,30.36856427,27.05051025,33.11290337,13633817.82,16006190.01,11584770.55
6/7/20,United States of America,471.8333333,,,113602.1667,,,805.6712706,805.6712706,805.6712706,113566.1498,113555.7872,113578.6825,18066.16667,,,,0.143860955,,,34.63705305,,,0.245647415,0.245647415,0.245647415,34.62607157,34.62291203,34.62989278,5.508334846,30.91787732,27.60857554,33.66814405,13735221.88,16116614.36,11675320.8
6/8/20,United States of America,519.8333333,,,114122,,,785.0949685,785.0949685,785.0949685,114351.2447,114340.8821,114363.7775,17500.16667,,,,0.15849605,,,34.7955491,,,0.239373745,0.239373745,0.239373745,34.86544532,34.86228578,34.86926653,5.335762679,31.50888313,28.1241928,34.29061597,13838564.32,16229080.28,11767562.17
6/9/20,United States of America,988,,,115110,,,765.1029182,765.1029182,765.1029182,115116.3476,115105.985,115128.8804,18653,,,,0.301239047,,,35.09678814,,,0.233278212,0.233278212,0.233278212,35.09872353,35.09556399,35.10254474,5.68725905,32.1411035,28.64229628,34.82207855,13943980.3,16343289.3,11861502.81
6/10/20,United States of America,920,,,116030,,,746.0076112,746.0076112,746.0076112,115862.3553,115851.9927,115874.888,21726,,,,0.280505995,,,35.37729414,,,0.227456095,0.227456095,0.227456095,35.32617962,35.32302009,35.33000083,6.624210053,32.81390513,29.01092709,35.50336656,14051602.93,16459732.79,11956652.48
6/11/20,United States of America,881.5,,,116911.5,,,728.0147723,728.0147723,728.0147723,116590.37,116580.0074,116602.9028,23414,,,,0.268767429,,,35.64606157,,,0.221970118,0.221970118,0.221970118,35.54814974,35.5449902,35.55197095,7.138877575,33.52645415,29.57884469,36.29531382,14161562.57,16578773.7,12053664.8
6/12/20,United States of America,870,,,117781.5,,,711.2396222,711.2396222,711.2396222,117301.6097,117291.247,117314.1424,25608,,,,0.265261104,,,35.91132267,,,0.216855411,0.216855411,0.216855411,35.76500515,35.76184562,35.76882636,7.807823393,34.27768041,29.99413383,37.10057769,14273986.07,16700455.7,12152039.18
6/13/20,United States of America,761.8333333,,,118543.3333,,,695.8262265,695.8262265,695.8262265,117997.4359,117987.0733,118009.9686,26141.33333,,,,0.232281323,,,36.143604,,,0.2121559,0.2121559,0.2121559,35.97716105,35.97400152,35.98098226,7.970435564,35.06630475,30.67674262,37.92502201,14388996.09,16824841.7,12252652.37
6/14/20,United States of America,338.5,,,118881.8333,,,681.7611739,681.7611739,681.7611739,118679.1971,118668.8344,118691.7298,19823.83333,,,,0.103207912,,,36.24681191,,,0.207867496,0.207867496,0.207867496,36.18502855,36.18186901,36.18884976,6.044243582,35.89081334,31.60877015,38.80499938,14506710.33,16952113.85,12356322.41
6/15/20,United States of America,415.5,,,119297.3333,,,668.7117174,668.7117174,668.7117174,119347.9088,119337.5462,119360.4415,19454.83333,,,,0.126685045,,,36.37349695,,,0.203888745,0.203888745,0.203888745,36.38891729,36.38575776,36.3927385,5.931736286,36.74937471,32.50707726,39.86823977,14627240.46,17082873.2,12462938.71
6/16/20,United States of America,849.6666667,,,120147,,,656.2956348,656.2956348,656.2956348,120004.2044,119993.8418,120016.7372,24254.5,,,,0.259061515,,,36.63255847,,,0.200103109,0.200103109,0.200103109,36.5890204,36.58586087,36.59284161,7.395144193,37.63983074,33.25989101,40.79241993,14750691.1,17216663.66,12572024.08
6/17/20,United States of America,763,,,120910,,,644.3627454,644.3627454,644.3627454,120648.5672,120638.2045,120661.0999,27068.5,,,,0.232637037,,,36.8651955,,,0.196464797,0.196464797,0.196464797,36.7854852,36.78232566,36.78930641,8.25312666,38.55968829,33.98328162,41.83095817,14877158.67,17353860.3,12683482.02
6/18/20,United States of America,733.5,,,121643.5,,,632.9574381,632.9574381,632.9574381,121281.5246,121271.162,121294.0574,29487.6,,,,0.223642552,,,37.08883806,,,0.192987344,0.192987344,0.192987344,36.97847254,36.97531301,36.98229375,8.990704979,39.50616277,34.6330656,42.92999015,15006730.48,17494661.54,12797071.11
6/19/20,United States of America,672.5,,,122316,,,622.1755987,622.1755987,622.1755987,121903.7002,121893.3376,121916.233,33737.6,,,,0.205043784,,,37.29388184,,,0.189699984,0.189699984,0.189699984,37.16817253,37.16501299,37.17199374,10.28652072,40.476168,35.37304616,43.87078874,15139483.7,17638548.39,12913087.17
6/20/20,United States of America,572.3333333,,,122888.3333,,,611.9804349,611.9804349,611.9804349,122515.6806,122505.318,122528.2134,33461.76667,,,,0.174503186,,,37.46838503,,,0.186591501,0.186591501,0.186591501,37.35476403,37.35160449,37.35858524,10.20241973,41.46630359,36.18890864,44.96275944,15275484.36,17786016.68,13031779.1
6/21/20,United States of America,294.3333333,,,123182.6667,,,602.1065169,602.1065169,602.1065169,123117.7871,123107.4245,123130.3199,26249.76667,,,,0.089741592,,,37.55812662,,,0.183580965,0.183580965,0.183580965,37.53834499,37.53518546,37.5421662,8.003496651,42.4728859,37.09037186,46.12232645,15414786.39,17937288.1,13153427.63
6/22/20,United States of America,416.5,,,123599.1667,,,592.3651716,592.3651716,592.3651716,123710.1523,123699.7897,123722.6851,31311.26667,,,,0.126989942,,,37.68511656,,,0.18061085,0.18061085,0.18061085,37.71895584,37.71579631,37.72277705,9.546736971,43.49198958,37.6333554,47.50751912,15557430.87,18093102.66,13276857.03
6/23/20,United States of America,750.1666667,,,124349.3333,,,582.6562006,582.6562006,582.6562006,124292.8085,124282.4459,124305.3413,37343,,,,0.228724182,,,37.91384074,,,0.177650606,0.177650606,0.177650606,37.89660645,37.89344691,37.90042766,11.38579932,44.51945916,38.58480248,48.5440117,15703445.22,18252316.69,13403406.97
6/24/20,United States of America,753.6666667,,,125103,,,572.9163187,572.9163187,572.9163187,124865.7248,124855.3622,124878.2576,37434,,,,0.229791324,,,38.14363207,,,0.174680937,0.174680937,0.174680937,38.07128739,38.06812785,38.0751086,11.41354502,45.5509511,39.18619576,49.5941374,15852842.66,18414974.91,13531929.36
6/25/20,United States of America,670,,,125773,,,563.1908884,563.1908884,563.1908884,125428.9157,125418.5531,125441.4485,40497,,,,0.20428154,,,38.34791361,,,0.171715675,0.171715675,0.171715675,38.24300306,38.23984352,38.24682427,12.34744705,46.58193519,39.72728849,50.58567808,16005621.49,18580885.18,13662226.42
6/26/20,United States of America,657,,,126430,,,553.9504476,553.9504476,553.9504476,125982.8662,125972.5036,125995.3989,47018,,,,0.200317868,,,38.54823147,,,0.168898284,0.168898284,0.168898284,38.41190134,38.40874181,38.41572256,14.33568574,47.60773602,40.64138321,51.61359785,16161764.74,18750166.8,13795521.51
